  ENSEMBLE_MEMBER  COLUMN_HEIGHT   M_FLOW_RATE     SOURCE_START    SOURCE_DURAT    TOP_HAT_THICK   SUZUKI_A        SUZUKI_L        WIND_U          WIND_V          CLOUD_HEIGHT    CLOUD_THICK     FI_MEAN         DIAMETER_AGGR   DENSITY_AGGR    
      1695          0.91237        -0.88800         0.81825        -0.17034         0.09141        -0.44453         0.07877        -0.37944         0.27623         0.79790        -0.63144        -0.46509         0.11752        -0.64630
      1696         -0.11575         0.95533         0.08176        -0.21630        -0.87391        -0.93726        -0.69233        -0.48562         0.15756         0.53552         0.70469        -0.64026        -0.33644        -0.07504
      1697          0.33061        -0.26240        -0.71443         0.29091        -0.88269         0.84965        -0.12957        -0.98269         0.93923        -0.58542         0.24881        -0.16367         0.42171         0.61533
      1698          0.17871         0.70798        -0.14236         0.76342        -0.10328         0.14921        -0.16146         0.74810         0.20971        -0.70993        -0.76583        -0.18409         0.40477        -0.23540
      1699         -0.19462        -0.66107         0.90235        -0.15385         0.85005         0.79071        -0.27704         0.80101         0.92597        -0.26489         0.06539         0.58152         0.32157        -0.80553
      1700          0.40067         0.00220         0.11987         0.48240         0.77440        -0.73540        -0.51321        -0.91826         0.69250         0.61716         0.21116         0.15013        -0.75748        -0.22718
      1701         -0.63390         0.77892         0.92305        -0.11329         0.55174        -0.54725        -0.81605         0.40993        -0.46289        -0.42259         0.76560         0.85253         0.75557         0.62106
      1702         -0.57509        -0.77279        -0.50679        -0.14293        -0.22890        -0.63018         0.37992        -0.88431        -0.26401         0.78951        -0.17995        -0.55629         0.63449         0.87118
      1703         -0.25945         0.01507         0.25578        -0.00317        -0.13228        -0.55108        -0.64760         0.50993         0.68418        -0.09832        -0.00974        -0.32172        -0.69376         0.45024
      1704          0.46012        -0.89758         0.26284         0.69726        -0.97894         0.16107         0.69961        -0.04906        -0.00636         0.31300         0.39695        -0.53196        -0.82652        -0.94714
      1705          0.75049        -0.45926        -0.04471         0.36854        -0.34607        -0.17034         0.84602         0.77304        -0.00161         0.50515        -0.39305        -0.88668         0.34583        -0.74574
      1706         -0.92586         0.44964        -0.87544         0.33224        -0.79431         0.34143         0.77579        -0.75313         0.56347        -0.12464        -0.01766         0.34869         0.70247        -0.14296
      1707         -0.17633        -0.95791        -0.76008         0.98294        -0.11764        -0.94234        -0.31673         0.84476        -0.45324        -0.11449        -0.32675        -0.47715        -0.73338         0.88786
      1708          0.48506         0.73447        -0.68906         0.24627         0.49741         0.15408         0.60060         0.26781         0.71605         0.53653         0.90647         0.40088        -0.61496         0.55764
      1709         -0.80007        -0.52653         0.37340        -0.33103         0.88573        -0.50498         0.86002        -0.06189         0.57986         0.49564         0.69438         0.81860         0.27278        -0.58115
      1710          0.79877        -0.23712        -0.20675        -0.09613         0.43112        -0.25022        -0.14636        -0.63994         0.48401        -0.15028         0.41943         0.17023        -0.94552         0.54007
      1711          0.29444        -0.71737        -0.86611        -0.04948         0.46192        -0.29192        -0.64929         0.25131        -0.98201         0.75029        -0.32692         0.66962         0.34409        -0.92495
      1712          0.14207         0.38953         0.55091        -0.44180        -0.03808         0.79963         0.43619        -0.31404         0.18095        -0.53861        -0.38952         0.11072         0.27155        -0.15833
      1713         -0.46414        -0.70442        -0.07936         0.31156         0.28254         0.68237        -0.33190        -0.31244        -0.22899         0.67430        -0.14329         0.35918         0.68116         0.77234
      1714          0.99133         0.22486         0.66083        -0.59033         0.71026         0.39141         0.35420        -0.05652         0.25293        -0.91259        -0.68878        -0.41272        -0.72610        -0.39656
